10595 Butte Dr;;2631 Denver Ave;;20;;10.6;;-104.9892269,-104.9891684,-104.9896614,-104.9890146,-105.0552877,-105.0552343,-105.1405917,-105.1405925,-105.1361708;;40.1554135,40.1558162,40.15584,40.1606519,40.16036,40.1876442,40.1886521,40.1877885,40.18803399999999
10595 Butte Dr;;15 E 4th Avenue;;10;;6.2;;-104.9892269,-104.9891684,-104.9896614,-104.9890146,-105.0658918,-105.0931631,-105.093132,-105.0922581;;40.1554135,40.1558162,40.15584,40.1606519,40.1591058,40.1639906,40.1660169,40.1660158
10595 Butte Dr;;1819 Sunlight Dr;;13;;7.6;;-104.9892269,-104.9891684,-104.9896614,-104.9890146,-105.0552877,-105.0552343,-105.0830829,-105.0831718,-105.086796;;40.1554135,40.1558162,40.15584,40.1606519,40.16036,40.1876442,40.1886416,40.1892231,40.1923319
10595 Butte Dr;;521 Gay St;;13;;7.1;;-104.9892269,-104.9891684,-104.9896614,-104.9890146,-105.0658918,-105.0931631,-105.110231,-105.1102155;;40.1554135,40.1558162,40.15584,40.1606519,40.1591058,40.1639906,40.1647647,40.1680848
10595 Butte Dr;;1320 Monarch Ct;;10;;5.9;;-104.9892269,-104.9891684,-104.9896614,-104.9890146,-105.0552877,-105.0551974,-105.0675365,-105.0689741,-105.0697774,-105.069785;;40.1554135,40.1558162,40.15584,40.1606519,40.16036,40.174577,40.1742506,40.1784015,40.1783162,40.178641
10595 Butte Dr;;807 Sumner St;;15;;8.3;;-104.9892269,-104.9891684,-104.9896614,-104.9890146,-105.0658918,-105.0738839,-105.0741638,-105.1037908,-105.1201181,-105.1201292;;40.1554135,40.1558162,40.15584,40.1606519,40.1591058,40.1625044,40.1740913,40.17393690000001,40.17400749999999,40.1725686
10595 Butte Dr;;735 Elliott St;;11;;6.2;;-104.9892269,-104.9891684,-104.9896614,-104.9890146,-105.0658918,-105.0836145,-105.083091,-105.079933,-105.080068;;40.1554135,40.1558162,40.15584,40.1606519,40.1591058,40.1639962,40.17077,40.170797,40.17183560000001
10595 Butte Dr;;2114 Lincoln St;;17;;9.4;;-104.9892269,-104.9891684,-104.9896614,-104.9890146,-105.0552877,-105.0552343,-105.1023072,-105.1024191,-105.1133379,-105.1133312;;40.1554135,40.1558162,40.15584,40.1606519,40.16036,40.1876442,40.1885625,40.1955932,40.1959895,40.1965861
10595 Butte Dr;;10684 Forester Place;;1;;0.3;;-104.9892269,-104.9891684,-104.9877381,-104.9858643;;40.1554135,40.1558162,40.1557174,40.1565181
10595 Butte Dr;;2016 Mount Sneffels St;;14;;8.2;;-104.9892269,-104.9891684,-104.9896614,-104.9890146,-105.0552877,-105.0552343,-105.0830829,-105.0873659,-105.0880151,-105.0924491,-105.09245;;40.1554135,40.1558162,40.15584,40.1606519,40.16036,40.1876442,40.1886416,40.1958768,40.1958722,40.195747,40.19484300000001
10595 Butte Dr;;10589 Durango Pl;;1;;0.1;;-104.9892269,-104.9891684,-104.9884634,-104.98856;;40.1554135,40.1558162,40.1557687,40.1550538
10595 Butte Dr;;726 Coffman St;;13;;7.1;;-104.9892269,-104.9891684,-104.9896614,-104.9890146,-105.0658918,-105.0931631,-105.1038346,-105.1038325;;40.1554135,40.1558162,40.15584,40.1606519,40.1591058,40.1639906,40.1640096,40.1716925
10595 Butte Dr;;390 High Point Dr;;8;;4.6;;-104.9892269,-104.9891684,-104.9896614,-104.9890146,-105.0552877,-105.0553161,-105.0607709,-105.0612845;;40.1554135,40.1558162,40.15584,40.1606519,40.16036,40.1654585,40.1658854,40.1654659
10595 Butte Dr;;28 University Circle;;19;;10.7;;-104.9892269,-104.9891684,-104.9896614,-104.9890146,-105.0552877,-105.0552343,-105.1456846,-105.145702,-105.146247;;40.1554135,40.1558162,40.15584,40.1606519,40.16036,40.1876442,40.1886683,40.1880924,40.18809
10595 Butte Dr;;1345 S Sumner St;;17;;8.8;;-104.9892269,-104.9891684,-104.9896614,-104.9890146,-105.0658918,-105.0738839,-105.0741638,-105.1037908,-105.1165296,-105.1165958,-105.1201954,-105.1202206;;40.1554135,40.1558162,40.15584,40.1606519,40.1591058,40.1625044,40.1740913,40.17393690000001,40.1740028,40.1812889,40.1813091,40.1827883
10595 Butte Dr;;7484 N 49th St;;26;;16.1;;-104.9892269,-104.9891684,-104.9896614,-104.9890146,-105.1779224,-105.1830855,-105.1831344,-105.2399844,-105.2399287;;40.1554135,40.1558162,40.15584,40.1606519,40.1016906,40.1017313,40.1036641,40.1017024,40.1089032
10595 Butte Dr;;225 E 8th Avellow;;11;;6.4;;-104.9892269,-104.9891684,-104.9896614,-104.9890146,-105.0658918,-105.0881742,-105.0882999,-105.0870726;;40.1554135,40.1558162,40.15584,40.1606519,40.1591058,40.1639842,40.1720435,40.1720411
10595 Butte Dr;;10135 N 75th St;;20;;11.0;;-104.9892269,-104.9891684,-104.9896614,-104.9890146,-105.1180436,-105.1262094,-105.1782511,-105.1783029;;40.1554135,40.1558162,40.15584,40.1606519,40.1518127,40.1523871,40.1524162,40.15856309999999
10595 Butte Dr;;3690 Oakwood Dr;;17;;9.2;;-104.9892269,-104.9891684,-104.9896614,-104.9890146,-105.1180436,-105.1262094,-105.1495071,-105.1495281,-105.150784;;40.1554135,40.1558162,40.15584,40.1606519,40.1518127,40.1523871,40.1525557,40.1510036,40.1508884
10595 Butte Dr;;2972 Dunes Ct;;20;;11.0;;-104.9892269,-104.9891684,-104.9896614,-104.9890146,-105.0552877,-105.0552343,-105.1405917,-105.1381077,-105.1418824,-105.1413746,-105.1411487;;40.1554135,40.1558162,40.15584,40.1606519,40.16036,40.1876442,40.1886521,40.193214,40.1949683,40.1954072,40.1959789
10595 Butte Dr;;1636 18th Ave;;16;;9.3;;-104.9892269,-104.9891684,-104.9896614,-104.9890146,-105.0552877,-105.0552343,-105.1167759,-105.1167,-105.1182469;;40.1554135,40.1558162,40.15584,40.1606519,40.16036,40.1876442,40.1885413,40.1912645,40.191278
10595 Butte Dr;;2051 Sumac Str;;18;;10.1;;-104.9892269,-104.9891684,-104.9896614,-104.9890146,-105.0552877,-105.0552343,-105.1256233,-105.1256918,-105.1257484,-105.1253444,-105.1247282;;40.1554135,40.1558162,40.15584,40.1606519,40.16036,40.1876442,40.1885631,40.1910592,40.1960931,40.1960907,40.1955509
10595 Butte Dr;;10431 Durango Pl;;1;;0.3;;-104.9892269,-104.9859618,-104.9858304,-104.986691;;40.1554135,40.15382899999999,40.1543514,40.15435410000001
10595 Butte Dr;;1715 Iron Horse Dr;;7;;4.2;;-104.9892269,-104.9891684,-104.9896614,-104.9890146,-105.0585939,-105.0602284,-105.0602167,-105.0602492;;40.1554135,40.1558162,40.15584,40.1606519,40.1603348,40.16011750000001,40.1591556,40.159156
10595 Butte Dr;;1551 S Sunset St;;15;;8.2;;-104.9892269,-104.9891684,-104.9896614,-104.9890146,-105.1211966,-105.121672,-105.1219526,-105.1219655;;40.1554135,40.1558162,40.15584,40.1606519,40.1489413,40.1412258,40.1412277,40.1406185
10595 Butte Dr;;389 Disc Dr;;20;;10.4;;-104.9892269,-104.9891684,-104.9896614,-104.9890146,-105.1180436,-105.1262094,-105.1711842,-105.1711735,-105.1730059;;40.1554135,40.1558162,40.15584,40.1606519,40.1518127,40.1523871,40.1524307,40.1539413,40.1538075
10595 Butte Dr;;1500 Kansas Ave;;14;;7.8;;-104.9892269,-104.9891684,-104.9896614,-104.9890146,-105.115561,-105.1155817,-105.1188415,-105.1188243,-105.1186692;;40.1554135,40.1558162,40.15584,40.1606519,40.1523369,40.1473179,40.1473467,40.1479995,40.1479957
10595 Butte Dr;;1079 S Hover;;16;;8.9;;-104.9892269,-104.9891684,-104.9896614,-104.9890146,-105.1300066,-105.1307308,-105.1343295,-105.1331891,-105.1328889,-105.1329147;;40.1554135,40.1558162,40.15584,40.1606519,40.1424858,40.14403009999999,40.1440837,40.147312,40.1472929,40.147592
10595 Butte Dr;;1820 Industrial Cir;;14;;7.8;;-104.9892269,-104.9891684,-104.9896614,-104.9890146,-105.1225664,-105.1237115,-105.1237223,-105.1239819;;40.1554135,40.1558162,40.15584,40.1606519,40.1475349,40.1479909,40.1482157,40.1482185
10595 Butte Dr;;1900 Pike Rd;;15;;8.4;;-104.9892269,-104.9891684,-104.9896614,-104.9890146,-105.1211966,-105.1214777,-105.1236677,-105.1236677;;40.1554135,40.1558162,40.15584,40.1606519,40.1489413,40.1398301,40.1399257,40.1391964
900 S Main St;;630 S Peck Dr;;10;;3.6;;-105.1017852,-105.1025178,-105.1025261,-105.1180436,-105.1262094,-105.1615519,-105.1615571,-105.1609551,-105.1609544,-105.1607101;;40.1486331,40.14878820000001,40.15240370000001,40.1518127,40.1523871,40.1525036,40.1513692,40.1513736,40.1509372,40.1509225
900 S Main St;;6604 Mccall Dr;;17;;8.9;;-105.1017852,-105.1025178,-105.1025261,-105.1180436,-105.1262094,-105.1306022,-105.1310285,-105.1944745,-105.1983788;;40.1486331,40.14878820000001,40.15240370000001,40.1518127,40.1523871,40.15246880000001,40.2032557,40.2034528,40.2032716
900 S Main St;;2301 22nd Ave;;11;;5.1;;-105.1017852,-105.1025178,-105.1025261,-105.1180436,-105.1262094,-105.1306022,-105.1309049,-105.13143;;40.1486331,40.14878820000001,40.15240370000001,40.1518127,40.1523871,40.15246880000001,40.1994269,40.1994224
900 S Main St;;8925 Marathon Rd;;10;;5.7;;-105.1017852,-105.1009578,-105.1009675,-105.102511,-105.1029144,-105.1414281,-105.1413262,-105.143153,-105.14316,-105.1448356;;40.1486331,40.1486378,40.1482872,40.1479752,40.102356,40.101675,40.1002559,40.100235,40.0989779,40.098968
900 S Main St;;2450 Airport Rd;;14;;6.3;;-105.1017852,-105.1025178,-105.1025261,-105.1180436,-105.1262094,-105.1306022,-105.1310285,-105.1448984,-105.144899,-105.1463803,-105.1464105,-105.1474554,-105.1473291;;40.1486331,40.14878820000001,40.15240370000001,40.1518127,40.1523871,40.15246880000001,40.2032557,40.2032913,40.2021337,40.2020343,40.2022705,40.2023268,40.2026703
900 S Main St;;225 E 8th Ave;;7;;2.5;;-105.1017852,-105.1025178,-105.1025298,-105.0943696,-105.0930142,-105.0927311,-105.0931593,-105.0881744,-105.0882999,-105.0870726;;40.1486331,40.14878820000001,40.1520974,40.1523907,40.1524746,40.1533609,40.1638965,40.1638565,40.1720435,40.1720411
900 S Main St;;823 Meeker St;;8;;2.7;;-105.1017852,-105.1025178,-105.1025298,-105.0943696,-105.0930142,-105.0927311,-105.0931708,-105.0859016,-105.0859171;;40.1486331,40.14878820000001,40.1520974,40.1523907,40.1524746,40.1533609,40.1739404,40.1739766,40.17287580000001
900 S Main St;;2080 Main St;;10;;3.3;;-105.1017852,-105.1025178,-105.1024098,-105.1020604;;40.1486331,40.14878820000001,40.1954416,40.1953873
900 S Main St;;1630 Mount Evans Dr;;10;;3.6;;-105.1017852,-105.1025178,-105.1025298,-105.0943696,-105.0930142,-105.0927311,-105.0931593,-105.0881744,-105.0883106,-105.0855689,-105.0850004;;40.1486331,40.14878820000001,40.1520974,40.1523907,40.1524746,40.1533609,40.1638965,40.1638565,40.1849172,40.1848808,40.1872267
900 S Main St;;1297 Fall River Cir;;9;;4.3;;-105.1017852,-105.1025178,-105.1025298,-105.0663636,-105.0738839,-105.0741666,-105.0705256,-105.0705478;;40.1486331,40.14878820000001,40.1520974,40.1587751,40.1625044,40.1814255,40.1814884,40.1813486
900 S Main St;;1850 S Hover St.;;6;;2.6;;-105.1017852,-105.1009578,-105.1009675,-105.102511,-105.102374,-105.1308769,-105.1309207,-105.1302244,-105.1305342;;40.1486331,40.1486378,40.1482872,40.1479752,40.1382595,40.1379077,40.135341,40.1353324,40.1365863
900 S Main St;;916 S Main St;;1;;295.0;;-105.1017852,-105.1020123,-105.10198;;40.1486331,40.1486315,40.148193
900 S Main St;;550 Disc Drive;;10;;4.0;;-105.1017852,-105.1025178,-105.1025261,-105.1180436,-105.1262094,-105.1711842,-105.1711775;;40.1486331,40.14878820000001,40.15240370000001,40.1518127,40.1523871,40.1524307,40.1533332
900 S Main St;;1250 S. Hover St;;7;;2.1;;-105.1017852,-105.1025178,-105.1025261,-105.1246687,-105.1251495,-105.1262419,-105.126234,-105.1283889,-105.1283862,-105.129308;;40.1486331,40.14878820000001,40.15240370000001,40.1454596,40.1467719,40.1467833,40.1482083,40.1482201,40.1483685,40.1483821
900 S Main St;;1707 Main St;;9;;2.8;;-105.1017852,-105.1025178,-105.1023072,-105.102724,-105.1026711;;40.1486331,40.14878820000001,40.1885625,40.188565,40.1887598
900 S Main St;;512 4th Avenue;;5;;1.3;;-105.1017852,-105.1025178,-105.1024594,-105.1018606,-105.1018608;;40.1486331,40.14878820000001,40.165735,40.1657437,40.1658724
900 S Main St;;659 20th Ave;;11;;3.2;;-105.1017852,-105.1025178,-105.1023682,-105.1037369;;40.1486331,40.14878820000001,40.1938538,40.1938539
900 S Main St;;1108 Francis S;;5;;1.4;;-105.1017852,-105.1025178,-105.1024506,-105.1018628,-105.1018625;;40.1486331,40.14878820000001,40.167404,40.1673955,40.1672069
900 S Main St;;2919 17th Ave;;12;;4.9;;-105.1017852,-105.1025178,-105.1025261,-105.1180436,-105.1262094,-105.1306022,-105.1309458,-105.1411023,-105.1411279,-105.1414988;;40.1486331,40.14878820000001,40.15240370000001,40.1518127,40.1523871,40.15246880000001,40.1885868,40.1886033,40.1883725,40.1883725
900 S Main St;;2100 Main St;;10;;3.4;;-105.1017852,-105.1025178,-105.1024191,-105.101597,-105.1016003,-105.1020602;;40.1486331,40.14878820000001,40.1955932,40.19585259999999,40.1960863,40.1962191
900 S Main St;;420 Kimbark St;;5;;1.3;;-105.1017852,-105.1025178,-105.102543,-105.1012106,-105.1012068;;40.1486331,40.14878820000001,40.1639237,40.1639127,40.1665384
900 S Main St;;9595 Nelson Rd;;5;;1.8;;-105.1017852,-105.1025178,-105.1025261,-105.1180436,-105.1262094,-105.1287121,-105.1288232;;40.1486331,40.14878820000001,40.15240370000001,40.1518127,40.1523871,40.1524495,40.1537956
900 S Main St;;1030 Boston Ave St;;4;;1.0;;-105.1017852,-105.1025178,-105.1025381,-105.1091401,-105.1090338;;40.1486331,40.14878820000001,40.1578223,40.1579704,40.1581774
900 S Main St;;1240 Kimbark St;;8;;2.4;;-105.1017852,-105.1025178,-105.1023976,-105.1011329,-105.1011222;;40.1486331,40.14878820000001,40.1812696,40.1812627,40.1807303
900 S Main St;;717 5th Ave;;5;;1.4;;-105.1017852,-105.1025178,-105.1025261,-105.1038498,-105.1038267,-105.1047348;;40.1486331,40.14878820000001,40.1618656,40.1618676,40.1673654,40.1673733
900 S Main St;;10595 Butte Dr;;11;;6.8;;-105.1017852,-105.1025178,-105.1025298,-104.9890146,-104.9896614,-104.9891684,-104.9892269;;40.1486331,40.14878820000001,40.1520974,40.1606519,40.15584,40.1558162,40.1554135
900 S Main St;;879 Neon Forest Circle;;4;;1.3;;-105.1017852,-105.1009578,-105.1009675,-105.102511,-105.102374,-105.1075307,-105.1075349,-105.1087932;;40.1486331,40.1486378,40.1482872,40.1479752,40.1382595,40.1379515,40.1368421,40.1360796
900 S Main St;;2122 Hackberry Circle;;13;;4.4;;-105.1017852,-105.1025178,-105.1024191,-105.1219433,-105.1219625;;40.1486331,40.14878820000001,40.1955932,40.1960378,40.1977532
900 S Main St;;1225 Ken Pratt Blvd;;3;;0.8;;-105.1017852,-105.1025178,-105.1025261,-105.1110732;;40.1486331,40.14878820000001,40.15240370000001,40.1523306
900 S Main St;;444 Sherman St;;7;;2.0;;-105.1017852,-105.1025178,-105.102543,-105.115377,-105.1153319;;40.1486331,40.14878820000001,40.1639237,40.1667429,40.1690487
900 S Main St;;3699 Scheuvront Dr;;5;;1.4;;-105.1017852,-105.1025178,-105.1024506,-105.1018628,-105.1018625;;40.1486331,40.14878820000001,40.167404,40.1673955,40.1672069
900 S Main St;;422 Overbrook Ln;;8;;3.6;;-105.1017852,-105.1025178,-105.1025298,-105.0552778,-105.0553161,-105.0595366,-105.0595265;;40.1486331,40.14878820000001,40.1520974,40.16018589999999,40.1654585,40.16544510000001,40.1661177
900 S Main St;;2010 W 9th Ave W;;5;;1.4;;-105.1017852,-105.1025178,-105.1024506,-105.1018628,-105.1018625;;40.1486331,40.14878820000001,40.167404,40.1673955,40.1672069
900 S Main St;;11257 Canyon Crt;;9;;4.8;;-105.1017852,-105.1025178,-105.1025298,-105.0272522,-105.0270977,-105.0278441,-105.0280758,-105.0277454;;40.1486331,40.14878820000001,40.1520974,40.1607966,40.16520269999999,40.16520149999999,40.1646729,40.1640349
900 S Main St;;1419 Red Mountain Dr;;9;;4.2;;-105.1017852,-105.1025178,-105.1025298,-105.0663636,-105.0738839,-105.0741638,-105.0648351,-105.064823,-105.0652851;;40.1486331,40.14878820000001,40.1520974,40.1587751,40.1625044,40.1740913,40.1743186,40.1752989,40.1752986
900 S Main St;;2227 Sherman St;;12;;4.2;;-105.1017852,-105.1025178,-105.1024191,-105.115111,-105.116078;;40.1486331,40.14878820000001,40.1955932,40.1959934,40.1985463
900 S Main St;;1200 Autumn Ct;;9;;3.3;;-105.1017852,-105.1025178,-105.1025298,-105.0943696,-105.0930142,-105.0927311,-105.0931593,-105.0835687,-105.0830927,-105.0819254,-105.0819104;;40.1486331,40.14878820000001,40.1520974,40.1523907,40.1524746,40.1533609,40.1638965,40.16382979999999,40.18000130000001,40.1800107,40.1802742
900 S Main St;;2631 Denver Ave;;12;;4.7;;-105.1017852,-105.1025178,-105.1025261,-105.1180436,-105.1262094,-105.1306022,-105.1309228,-105.1388184,-105.1388524,-105.136667,-105.1361708;;40.1486331,40.14878820000001,40.15240370000001,40.1518127,40.1523871,40.15246880000001,40.1849652,40.185606,40.1863465,40.1880332,40.18803399999999
900 S Main St;;15 E 4th Avenue;;5;;1.8;;-105.1017852,-105.1025178,-105.1025298,-105.0943696,-105.0930142,-105.0927311,-105.093132,-105.0922581;;40.1486331,40.14878820000001,40.1520974,40.1523907,40.1524746,40.1533609,40.1660169,40.1660158
900 S Main St;;1819 Sunlight Dr;;11;;4.1;;-105.1017852,-105.1025178,-105.1025298,-105.0943696,-105.0930142,-105.0927311,-105.0931593,-105.0881744,-105.0890299,-105.086796;;40.1486331,40.14878820000001,40.1520974,40.1523907,40.1524746,40.1533609,40.1638965,40.1638565,40.1933694,40.1923319
900 S Main St;;521 Gay St;;6;;1.7;;-105.1017852,-105.1025178,-105.1025261,-105.110224,-105.1102155;;40.1486331,40.14878820000001,40.1618656,40.162723,40.1680848
900 S Main St;;1320 Monarch Ct;;9;;4.2;;-105.1017852,-105.1025178,-105.1025298,-105.0663636,-105.0738839,-105.0741679,-105.0733213,-105.0697774,-105.069785;;40.1486331,40.14878820000001,40.1520974,40.1587751,40.1625044,40.1787067,40.1781577,40.1783162,40.178641
900 S Main St;;807 Sumner St;;9;;2.8;;-105.1017852,-105.1025178,-105.1025006,-105.1037908,-105.1201181,-105.1201292;;40.1486331,40.14878820000001,40.1739277,40.17393690000001,40.17400749999999,40.1725686
900 S Main St;;735 Elliott St;;8;;2.8;;-105.1017852,-105.1025178,-105.1025298,-105.0943696,-105.0930142,-105.0927311,-105.0931593,-105.0835687,-105.083091,-105.079933,-105.080068;;40.1486331,40.14878820000001,40.1520974,40.1523907,40.1524746,40.1533609,40.1638965,40.16382979999999,40.17077,40.170797,40.17183560000001
900 S Main St;;2114 Lincoln St;;12;;3.9;;-105.1017852,-105.1025178,-105.1024191,-105.1133379,-105.1133312;;40.1486331,40.14878820000001,40.1955932,40.1959895,40.1965861
900 S Main St;;10684 Forester Place;;12;;6.9;;-105.1017852,-105.1025178,-105.1025298,-104.9890146,-104.9890285,-104.9867537,-104.9869142,-104.9858643;;40.1486331,40.14878820000001,40.1520974,40.1606519,40.1580172,40.15801560000001,40.1565377,40.1565181
900 S Main St;;2016 Mount Sneffels St;;11;;3.9;;-105.1017852,-105.1025178,-105.1024191,-105.0924491,-105.09245;;40.1486331,40.14878820000001,40.1955932,40.195747,40.19484300000001
900 S Main St;;10589 Durango Pl;;11;;6.9;;-105.1017852,-105.1025178,-105.1025298,-104.9890146,-104.9896614,-104.9884634,-104.98856;;40.1486331,40.14878820000001,40.1520974,40.1606519,40.15584,40.1557687,40.1550538
900 S Main St;;726 Coffman St;;6;;1.7;;-105.1017852,-105.1025178,-105.1025261,-105.1038498,-105.1038325;;40.1486331,40.14878820000001,40.1618656,40.1618676,40.1716925
900 S Main St;;390 High Point Dr;;7;;3.2;;-105.1017852,-105.1025178,-105.1025298,-105.0617141,-105.0603008,-105.0634958,-105.0612845;;40.1486331,40.14878820000001,40.1520974,40.16008069999999,40.1613693,40.1613461,40.1654659
900 S Main St;;28 University Circle;;12;;5.2;;-105.1017852,-105.1025178,-105.1025261,-105.1180436,-105.1262094,-105.1306022,-105.1309458,-105.1456846,-105.145702,-105.146247;;40.1486331,40.14878820000001,40.15240370000001,40.1518127,40.1523871,40.15246880000001,40.1885868,40.1886683,40.1880924,40.18809
900 S Main St;;1345 S Sumner St;;10;;3.3;;-105.1017852,-105.1025178,-105.1023976,-105.1201954,-105.1202206;;40.1486331,40.14878820000001,40.1812696,40.1813091,40.1827883
900 S Main St;;7484 N 49th St;;17;;9.8;;-105.1017852,-105.1025178,-105.1025261,-105.1779224,-105.1830855,-105.1831344,-105.2399844,-105.2399287;;40.1486331,40.14878820000001,40.15240370000001,40.1016906,40.1017313,40.1036641,40.1017024,40.1089032
900 S Main St;;225 E 8th Avellow;;7;;2.5;;-105.1017852,-105.1025178,-105.1025298,-105.0943696,-105.0930142,-105.0927311,-105.0931593,-105.0881744,-105.0882999,-105.0870726;;40.1486331,40.14878820000001,40.1520974,40.1523907,40.1524746,40.1533609,40.1638965,40.1638565,40.1720435,40.1720411
900 S Main St;;10135 N 75th St;;11;;4.8;;-105.1017852,-105.1025178,-105.1025261,-105.1180436,-105.1262094,-105.1782511,-105.1783029;;40.1486331,40.14878820000001,40.15240370000001,40.1518127,40.1523871,40.1524162,40.15856309999999
900 S Main St;;3690 Oakwood Dr;;9;;3.0;;-105.1017852,-105.1025178,-105.1025261,-105.1180436,-105.1262094,-105.1495071,-105.1495281,-105.150784;;40.1486331,40.14878820000001,40.15240370000001,40.1518127,40.1523871,40.1525557,40.1510036,40.1508884
900 S Main St;;2972 Dunes Ct;;13;;5.5;;-105.1017852,-105.1025178,-105.1025261,-105.1180436,-105.1262094,-105.1306022,-105.1309458,-105.1405917,-105.1381077,-105.1418824,-105.1413746,-105.1411487;;40.1486331,40.14878820000001,40.15240370000001,40.1518127,40.1523871,40.15246880000001,40.1885868,40.1886521,40.193214,40.1949683,40.1954072,40.1959789
900 S Main St;;1636 18th Ave;;11;;3.8;;-105.1017852,-105.1025178,-105.1023072,-105.1167759,-105.1167,-105.1182469;;40.1486331,40.14878820000001,40.1885625,40.1885413,40.1912645,40.191278
900 S Main St;;2051 Sumac Str;;12;;5.2;;-105.1017852,-105.1025178,-105.1025261,-105.1180436,-105.1262094,-105.1306022,-105.1309246,-105.1253444,-105.1247282;;40.1486331,40.14878820000001,40.15240370000001,40.1518127,40.1523871,40.15246880000001,40.1958882,40.1960907,40.1955509
900 S Main St;;10431 Durango Pl;;12;;7.1;;-105.1017852,-105.1025178,-105.1025298,-104.9890146,-104.9896614,-104.9891684,-104.9859618,-104.9858304,-104.986691;;40.1486331,40.14878820000001,40.1520974,40.1606519,40.15584,40.1558162,40.15382899999999,40.1543514,40.15435410000001
900 S Main St;;1715 Iron Horse Dr;;6;;2.7;;-105.1017852,-105.1025178,-105.1025298,-105.0602284,-105.0602167,-105.0602492;;40.1486331,40.14878820000001,40.1520974,40.16011750000001,40.1591556,40.159156
900 S Main St;;1551 S Sunset St;;5;;2.1;;-105.1017852,-105.1009578,-105.1009675,-105.102511,-105.102374,-105.121462,-105.121672,-105.1219526,-105.1219655;;40.1486331,40.1486378,40.1482872,40.1479752,40.1382595,40.1378928,40.1412258,40.1412277,40.1406185
900 S Main St;;389 Disc Dr;;11;;4.2;;-105.1017852,-105.1025178,-105.1025261,-105.1180436,-105.1262094,-105.1711842,-105.1711735,-105.1730059;;40.1486331,40.14878820000001,40.15240370000001,40.1518127,40.1523871,40.1524307,40.1539413,40.1538075
900 S Main St;;1500 Kansas Ave;;4;;1.2;;-105.1017852,-105.1009578,-105.1009675,-105.1071826,-105.1071877,-105.115562,-105.1155817,-105.1188415,-105.1188243,-105.1186692;;40.1486331,40.1486378,40.1482872,40.1479766,40.1486391,40.148706,40.1473179,40.1473467,40.1479995,40.1479957
900 S Main St;;1079 S Hover;;7;;2.7;;-105.1017852,-105.1025178,-105.1025261,-105.1300066,-105.1307308,-105.1343295,-105.1331891,-105.1328889,-105.1329147;;40.1486331,40.14878820000001,40.15240370000001,40.1424858,40.14403009999999,40.1440837,40.147312,40.1472929,40.147592
900 S Main St;;1820 Industrial Cir;;5;;1.6;;-105.1017852,-105.1025178,-105.1025261,-105.1225664,-105.1237115,-105.1237223,-105.1239819;;40.1486331,40.14878820000001,40.15240370000001,40.1475349,40.1479909,40.1482157,40.1482185
900 S Main St;;1900 Pike Rd;;5;;2.1;;-105.1017852,-105.1009578,-105.1009675,-105.102511,-105.102374,-105.121462,-105.1214777,-105.1236677,-105.1236677;;40.1486331,40.1486378,40.1482872,40.1479752,40.1382595,40.1378928,40.1398301,40.1399257,40.1391964
879 Neon Forest Circle;;630 S Peck Dr;;10;;4.1;;-105.1087932,-105.1075349,-105.1075307,-105.1308769,-105.1307308,-105.149904,-105.150644,-105.1545227,-105.1615519,-105.1615571,-105.1609551,-105.1609544,-105.1607101;;40.1360796,40.1368421,40.1379515,40.1379077,40.14403009999999,40.1433136,40.1451268,40.15253670000001,40.1525036,40.1513692,40.1513736,40.1509372,40.1509225
879 Neon Forest Circle;;6604 Mccall Dr;;17;;9.5;;-105.1087932,-105.1075349,-105.1075307,-105.1308769,-105.1310285,-105.1944745,-105.1983788;;40.1360796,40.1368421,40.1379515,40.1379077,40.2032557,40.2034528,40.2032716
879 Neon Forest Circle;;2301 22nd Ave;;12;;5.7;;-105.1087932,-105.1075349,-105.1075307,-105.1308769,-105.1309049,-105.13143;;40.1360796,40.1368421,40.1379515,40.1379077,40.1994269,40.1994224
879 Neon Forest Circle;;8925 Marathon Rd;;9;;5.3;;-105.1087932,-105.1075349,-105.1075307,-105.102374,-105.1029144,-105.1414281,-105.1413262,-105.143153,-105.14316,-105.1448356;;40.1360796,40.1368421,40.1379515,40.1382595,40.102356,40.101675,40.1002559,40.100235,40.0989779,40.098968
879 Neon Forest Circle;;2450 Airport Rd;;15;;6.9;;-105.1087932,-105.1075349,-105.1075307,-105.1308769,-105.1310285,-105.1448984,-105.144899,-105.1463803,-105.1464105,-105.1474554,-105.1473291;;40.1360796,40.1368421,40.1379515,40.1379077,40.2032557,40.2032913,40.2021337,40.2020343,40.2022705,40.2023268,40.2026703
879 Neon Forest Circle;;225 E 8th Ave;;9;;3.6;;-105.1087932,-105.1075349,-105.1075307,-105.102374,-105.1025298,-105.0943696,-105.0930142,-105.0927311,-105.0931593,-105.0881744,-105.0882999,-105.0870726;;40.1360796,40.1368421,40.1379515,40.1382595,40.1520974,40.1523907,40.1524746,40.1533609,40.1638965,40.1638565,40.1720435,40.1720411
879 Neon Forest Circle;;823 Meeker St;;10;;3.9;;-105.1087932,-105.1075349,-105.1075307,-105.102374,-105.1025298,-105.0943696,-105.0930142,-105.0927311,-105.0931708,-105.0859016,-105.0859171;;40.1360796,40.1368421,40.1379515,40.1382595,40.1520974,40.1523907,40.1524746,40.1533609,40.1739404,40.1739766,40.17287580000001
